run:
The Start time is: 02.11.2017 - 00:09:58 and  229ms
### Start ###
Eingabe Plaintext: 	 {p1 =  9, p2 = 20}
Ciphertext: 		 {p1 = 25, p2 = 11}

Schlüssel #379 gefunden: {a11 = 15, a12 =  1, a21 = 15, a22 = 12}, Determinante:  165 =   9 (mod 26), Invertierbar:  true
Schlüssel #380 gefunden: {a11 = 15, a12 =  1, a21 = 15, a22 = 25}, Determinante:  360 =  22 (mod 26), Invertierbar: false
Schlüssel #381 gefunden: {a11 = 15, a12 =  1, a21 = 17, a22 =  2}, Determinante:   13 =  13 (mod 26), Invertierbar: false
Schlüssel #382 gefunden: {a11 = 15, a12 =  1, a21 = 17, a22 = 15}, Determinante:  208 =   0 (mod 26), Invertierbar: false
Schlüssel #383 gefunden: {a11 = 15, a12 =  1, a21 = 19, a22 =  5}, Determinante:   56 =   4 (mod 26), Invertierbar: false
Schlüssel #384 gefunden: {a11 = 15, a12 =  1, a21 = 19, a22 = 18}, Determinante:  251 =  17 (mod 26), Invertierbar:  true
Schlüssel #385 gefunden: {a11 = 15, a12 =  1, a21 = 21, a22 =  8}, Determinante:   99 =  21 (mod 26), Invertierbar:  true
Schlüssel #386 gefunden: {a11 = 15, a12 =  1, a21 = 21, a22 = 21}, Determinante:  294 =   8 (mod 26), Invertierbar: false
Schlüssel #387 gefunden: {a11 = 15, a12 =  1, a21 = 23, a22 = 11}, Determinante:  142 =  12 (mod 26), Invertierbar: false
Schlüssel #388 gefunden: {a11 = 15, a12 =  1, a21 = 23, a22 = 24}, Determinante:  337 =  25 (mod 26), Invertierbar:  true
Schlüssel #389 gefunden: {a11 = 15, a12 =  1, a21 = 25, a22 =  1}, Determinante:  -10 =  16 (mod 26), Invertierbar: false
Schlüssel #390 gefunden: {a11 = 15, a12 =  1, a21 = 25, a22 = 14}, Determinante:  185 =   3 (mod 26), Invertierbar:  true
Schlüssel #391 gefunden: {a11 = 15, a12 = 14, a21 =  1, a22 =  4}, Determinante:   46 =  20 (mod 26), Invertierbar: false
Schlüssel #392 gefunden: {a11 = 15, a12 = 14, a21 =  1, a22 = 17}, Determinante:  241 =   7 (mod 26), Invertierbar:  true
Schlüssel #393 gefunden: {a11 = 15, a12 = 14, a21 =  3, a22 =  7}, Determinante:   63 =  11 (mod 26), Invertierbar:  true
Schlüssel #394 gefunden: {a11 = 15, a12 = 14, a21 =  3, a22 = 20}, Determinante:  258 =  24 (mod 26), Invertierbar: false
Schlüssel #395 gefunden: {a11 = 15, a12 = 14, a21 =  5, a22 = 10}, Determinante:   80 =   2 (mod 26), Invertierbar: false
Schlüssel #396 gefunden: {a11 = 15, a12 = 14, a21 =  5, a22 = 23}, Determinante:  275 =  15 (mod 26), Invertierbar:  true
Schlüssel #397 gefunden: {a11 = 15, a12 = 14, a21 =  7, a22 =  0}, Determinante:  -98 =   6 (mod 26), Invertierbar: false
Schlüssel #398 gefunden: {a11 = 15, a12 = 14, a21 =  7, a22 = 13}, Determinante:   97 =  19 (mod 26), Invertierbar:  true
Schlüssel #399 gefunden: {a11 = 15, a12 = 14, a21 =  9, a22 =  3}, Determinante:  -81 =  23 (mod 26), Invertierbar:  true
Schlüssel #400 gefunden: {a11 = 15, a12 = 14, a21 =  9, a22 = 16}, Determinante:  114 =  10 (mod 26), Invertierbar: false
Schlüssel #401 gefunden: {a11 = 15, a12 = 14, a21 = 11, a22 =  6}, Determinante:  -64 =  14 (mod 26), Invertierbar: false
Schlüssel #402 gefunden: {a11 = 15, a12 = 14, a21 = 11, a22 = 19}, Determinante:  131 =   1 (mod 26), Invertierbar:  true
Schlüssel #403 gefunden: {a11 = 15, a12 = 14, a21 = 13, a22 =  9}, Determinante:  -47 =   5 (mod 26), Invertierbar:  true
Schlüssel #404 gefunden: {a11 = 15, a12 = 14, a21 = 13, a22 = 22}, Determinante:  148 =  18 (mod 26), Invertierbar: false
Schlüssel #405 gefunden: {a11 = 15, a12 = 14, a21 = 15, a22 = 12}, Determinante:  -30 =  22 (mod 26), Invertierbar: false
Schlüssel #406 gefunden: {a11 = 15, a12 = 14, a21 = 15, a22 = 25}, Determinante:  165 =   9 (mod 26), Invertierbar:  true
Schlüssel #407 gefunden: {a11 = 15, a12 = 14, a21 = 17, a22 =  2}, Determinante: -208 =   0 (mod 26), Invertierbar: false
Schlüssel #408 gefunden: {a11 = 15, a12 = 14, a21 = 17, a22 = 15}, Determinante:  -13 =  13 (mod 26), Invertierbar: false
Schlüssel #409 gefunden: {a11 = 15, a12 = 14, a21 = 19, a22 =  5}, Determinante: -191 =  17 (mod 26), Invertierbar:  true
Schlüssel #410 gefunden: {a11 = 15, a12 = 14, a21 = 19, a22 = 18}, Determinante:    4 =   4 (mod 26), Invertierbar: false
Schlüssel #411 gefunden: {a11 = 15, a12 = 14, a21 = 21, a22 =  8}, Determinante: -174 =   8 (mod 26), Invertierbar: false
Schlüssel #412 gefunden: {a11 = 15, a12 = 14, a21 = 21, a22 = 21}, Determinante:   21 =  21 (mod 26), Invertierbar:  true
Schlüssel #413 gefunden: {a11 = 15, a12 = 14, a21 = 23, a22 = 11}, Determinante: -157 =  25 (mod 26), Invertierbar:  true
Schlüssel #414 gefunden: {a11 = 15, a12 = 14, a21 = 23, a22 = 24}, Determinante:   38 =  12 (mod 26), Invertierbar: false
Schlüssel #415 gefunden: {a11 = 15, a12 = 14, a21 = 25, a22 =  1}, Determinante: -335 =   3 (mod 26), Invertierbar:  true
Schlüssel #416 gefunden: {a11 = 15, a12 = 14, a21 = 25, a22 = 14}, Determinante: -140 =  16 (mod 26), Invertierbar: false

Fortschritt: i: 17, j:  1, k: 20, l: 12, keyCounter: 300.000
Schlüssel #417 gefunden: {a11 = 17, a12 =  4, a21 =  1, a22 =  4}, Determinante:   64 =  12 (mod 26), Invertierbar: false
Schlüssel #418 gefunden: {a11 = 17, a12 =  4, a21 =  1, a22 = 17}, Determinante:  285 =  25 (mod 26), Invertierbar:  true
Schlüssel #419 gefunden: {a11 = 17, a12 =  4, a21 =  3, a22 =  7}, Determinante:  107 =   3 (mod 26), Invertierbar:  true
Schlüssel #420 gefunden: {a11 = 17, a12 =  4, a21 =  3, a22 = 20}, Determinante:  328 =  16 (mod 26), Invertierbar: false
Schlüssel #421 gefunden: {a11 = 17, a12 =  4, a21 =  5, a22 = 10}, Determinante:  150 =  20 (mod 26), Invertierbar: false
Schlüssel #422 gefunden: {a11 = 17, a12 =  4, a21 =  5, a22 = 23}, Determinante:  371 =   7 (mod 26), Invertierbar:  true
Schlüssel #423 gefunden: {a11 = 17, a12 =  4, a21 =  7, a22 =  0}, Determinante:  -28 =  24 (mod 26), Invertierbar: false
Schlüssel #424 gefunden: {a11 = 17, a12 =  4, a21 =  7, a22 = 13}, Determinante:  193 =  11 (mod 26), Invertierbar:  true
Schlüssel #425 gefunden: {a11 = 17, a12 =  4, a21 =  9, a22 =  3}, Determinante:   15 =  15 (mod 26), Invertierbar:  true
Schlüssel #426 gefunden: {a11 = 17, a12 =  4, a21 =  9, a22 = 16}, Determinante:  236 =   2 (mod 26), Invertierbar: false
Schlüssel #427 gefunden: {a11 = 17, a12 =  4, a21 = 11, a22 =  6}, Determinante:   58 =   6 (mod 26), Invertierbar: false
Schlüssel #428 gefunden: {a11 = 17, a12 =  4, a21 = 11, a22 = 19}, Determinante:  279 =  19 (mod 26), Invertierbar:  true
Schlüssel #429 gefunden: {a11 = 17, a12 =  4, a21 = 13, a22 =  9}, Determinante:  101 =  23 (mod 26), Invertierbar:  true
Schlüssel #430 gefunden: {a11 = 17, a12 =  4, a21 = 13, a22 = 22}, Determinante:  322 =  10 (mod 26), Invertierbar: false
Schlüssel #431 gefunden: {a11 = 17, a12 =  4, a21 = 15, a22 = 12}, Determinante:  144 =  14 (mod 26), Invertierbar: false
Schlüssel #432 gefunden: {a11 = 17, a12 =  4, a21 = 15, a22 = 25}, Determinante:  365 =   1 (mod 26), Invertierbar:  true
Schlüssel #433 gefunden: {a11 = 17, a12 =  4, a21 = 17, a22 =  2}, Determinante:  -34 =  18 (mod 26), Invertierbar: false
Schlüssel #434 gefunden: {a11 = 17, a12 =  4, a21 = 17, a22 = 15}, Determinante:  187 =   5 (mod 26), Invertierbar:  true
Schlüssel #435 gefunden: {a11 = 17, a12 =  4, a21 = 19, a22 =  5}, Determinante:    9 =   9 (mod 26), Invertierbar:  true
Schlüssel #436 gefunden: {a11 = 17, a12 =  4, a21 = 19, a22 = 18}, Determinante:  230 =  22 (mod 26), Invertierbar: false
Schlüssel #437 gefunden: {a11 = 17, a12 =  4, a21 = 21, a22 =  8}, Determinante:   52 =   0 (mod 26), Invertierbar: false
Schlüssel #438 gefunden: {a11 = 17, a12 =  4, a21 = 21, a22 = 21}, Determinante:  273 =  13 (mod 26), Invertierbar: false
Schlüssel #439 gefunden: {a11 = 17, a12 =  4, a21 = 23, a22 = 11}, Determinante:   95 =  17 (mod 26), Invertierbar:  true
Schlüssel #440 gefunden: {a11 = 17, a12 =  4, a21 = 23, a22 = 24}, Determinante:  316 =   4 (mod 26), Invertierbar: false
Schlüssel #441 gefunden: {a11 = 17, a12 =  4, a21 = 25, a22 =  1}, Determinante:  -83 =  21 (mod 26), Invertierbar:  true
Schlüssel #442 gefunden: {a11 = 17, a12 =  4, a21 = 25, a22 = 14}, Determinante:  138 =   8 (mod 26), Invertierbar: false
Schlüssel #443 gefunden: {a11 = 17, a12 = 17, a21 =  1, a22 =  4}, Determinante:   51 =  25 (mod 26), Invertierbar:  true
Schlüssel #444 gefunden: {a11 = 17, a12 = 17, a21 =  1, a22 = 17}, Determinante:  272 =  12 (mod 26), Invertierbar: false
Schlüssel #445 gefunden: {a11 = 17, a12 = 17, a21 =  3, a22 =  7}, Determinante:   68 =  16 (mod 26), Invertierbar: false
Schlüssel #446 gefunden: {a11 = 17, a12 = 17, a21 =  3, a22 = 20}, Determinante:  289 =   3 (mod 26), Invertierbar:  true
Schlüssel #447 gefunden: {a11 = 17, a12 = 17, a21 =  5, a22 = 10}, Determinante:   85 =   7 (mod 26), Invertierbar:  true
Schlüssel #448 gefunden: {a11 = 17, a12 = 17, a21 =  5, a22 = 23}, Determinante:  306 =  20 (mod 26), Invertierbar: false
Schlüssel #449 gefunden: {a11 = 17, a12 = 17, a21 =  7, a22 =  0}, Determinante: -119 =  11 (mod 26), Invertierbar:  true
Schlüssel #450 gefunden: {a11 = 17, a12 = 17, a21 =  7, a22 = 13}, Determinante:  102 =  24 (mod 26), Invertierbar: false
Schlüssel #451 gefunden: {a11 = 17, a12 = 17, a21 =  9, a22 =  3}, Determinante: -102 =   2 (mod 26), Invertierbar: false
Schlüssel #452 gefunden: {a11 = 17, a12 = 17, a21 =  9, a22 = 16}, Determinante:  119 =  15 (mod 26), Invertierbar:  true
Schlüssel #453 gefunden: {a11 = 17, a12 = 17, a21 = 11, a22 =  6}, Determinante:  -85 =  19 (mod 26), Invertierbar:  true
Schlüssel #454 gefunden: {a11 = 17, a12 = 17, a21 = 11, a22 = 19}, Determinante:  136 =   6 (mod 26), Invertierbar: false
Schlüssel #455 gefunden: {a11 = 17, a12 = 17, a21 = 13, a22 =  9}, Determinante:  -68 =  10 (mod 26), Invertierbar: false
Schlüssel #456 gefunden: {a11 = 17, a12 = 17, a21 = 13, a22 = 22}, Determinante:  153 =  23 (mod 26), Invertierbar:  true
Schlüssel #457 gefunden: {a11 = 17, a12 = 17, a21 = 15, a22 = 12}, Determinante:  -51 =   1 (mod 26), Invertierbar:  true
Schlüssel #458 gefunden: {a11 = 17, a12 = 17, a21 = 15, a22 = 25}, Determinante:  170 =  14 (mod 26), Invertierbar: false
Schlüssel #459 gefunden: {a11 = 17, a12 = 17, a21 = 17, a22 =  2}, Determinante: -255 =   5 (mod 26), Invertierbar:  true
Schlüssel #460 gefunden: {a11 = 17, a12 = 17, a21 = 17, a22 = 15}, Determinante:  -34 =  18 (mod 26), Invertierbar: false
Schlüssel #461 gefunden: {a11 = 17, a12 = 17, a21 = 19, a22 =  5}, Determinante: -238 =  22 (mod 26), Invertierbar: false
Schlüssel #462 gefunden: {a11 = 17, a12 = 17, a21 = 19, a22 = 18}, Determinante:  -17 =   9 (mod 26), Invertierbar:  true
Schlüssel #463 gefunden: {a11 = 17, a12 = 17, a21 = 21, a22 =  8}, Determinante: -221 =  13 (mod 26), Invertierbar: false
Schlüssel #464 gefunden: {a11 = 17, a12 = 17, a21 = 21, a22 = 21}, Determinante:    0 =   0 (mod 26), Invertierbar: false
Schlüssel #465 gefunden: {a11 = 17, a12 = 17, a21 = 23, a22 = 11}, Determinante: -204 =   4 (mod 26), Invertierbar: false
Schlüssel #466 gefunden: {a11 = 17, a12 = 17, a21 = 23, a22 = 24}, Determinante:   17 =  17 (mod 26), Invertierbar:  true
Schlüssel #467 gefunden: {a11 = 17, a12 = 17, a21 = 25, a22 =  1}, Determinante: -408 =   8 (mod 26), Invertierbar: false
Schlüssel #468 gefunden: {a11 = 17, a12 = 17, a21 = 25, a22 = 14}, Determinante: -187 =  21 (mod 26), Invertierbar:  true
Schlüssel #469 gefunden: {a11 = 19, a12 =  7, a21 =  1, a22 =  4}, Determinante:   69 =  17 (mod 26), Invertierbar:  true
Schlüssel #470 gefunden: {a11 = 19, a12 =  7, a21 =  1, a22 = 17}, Determinante:  316 =   4 (mod 26), Invertierbar: false
Schlüssel #471 gefunden: {a11 = 19, a12 =  7, a21 =  3, a22 =  7}, Determinante:  112 =   8 (mod 26), Invertierbar: false
Schlüssel #472 gefunden: {a11 = 19, a12 =  7, a21 =  3, a22 = 20}, Determinante:  359 =  21 (mod 26), Invertierbar:  true
Schlüssel #473 gefunden: {a11 = 19, a12 =  7, a21 =  5, a22 = 10}, Determinante:  155 =  25 (mod 26), Invertierbar:  true
Schlüssel #474 gefunden: {a11 = 19, a12 =  7, a21 =  5, a22 = 23}, Determinante:  402 =  12 (mod 26), Invertierbar: false
Schlüssel #475 gefunden: {a11 = 19, a12 =  7, a21 =  7, a22 =  0}, Determinante:  -49 =   3 (mod 26), Invertierbar:  true
Schlüssel #476 gefunden: {a11 = 19, a12 =  7, a21 =  7, a22 = 13}, Determinante:  198 =  16 (mod 26), Invertierbar: false
Schlüssel #477 gefunden: {a11 = 19, a12 =  7, a21 =  9, a22 =  3}, Determinante:   -6 =  20 (mod 26), Invertierbar: false
Schlüssel #478 gefunden: {a11 = 19, a12 =  7, a21 =  9, a22 = 16}, Determinante:  241 =   7 (mod 26), Invertierbar:  true
Schlüssel #479 gefunden: {a11 = 19, a12 =  7, a21 = 11, a22 =  6}, Determinante:   37 =  11 (mod 26), Invertierbar:  true
Schlüssel #480 gefunden: {a11 = 19, a12 =  7, a21 = 11, a22 = 19}, Determinante:  284 =  24 (mod 26), Invertierbar: false
Schlüssel #481 gefunden: {a11 = 19, a12 =  7, a21 = 13, a22 =  9}, Determinante:   80 =   2 (mod 26), Invertierbar: false
Schlüssel #482 gefunden: {a11 = 19, a12 =  7, a21 = 13, a22 = 22}, Determinante:  327 =  15 (mod 26), Invertierbar:  true
Schlüssel #483 gefunden: {a11 = 19, a12 =  7, a21 = 15, a22 = 12}, Determinante:  123 =  19 (mod 26), Invertierbar:  true
Schlüssel #484 gefunden: {a11 = 19, a12 =  7, a21 = 15, a22 = 25}, Determinante:  370 =   6 (mod 26), Invertierbar: false
Schlüssel #485 gefunden: {a11 = 19, a12 =  7, a21 = 17, a22 =  2}, Determinante:  -81 =  23 (mod 26), Invertierbar:  true
Schlüssel #486 gefunden: {a11 = 19, a12 =  7, a21 = 17, a22 = 15}, Determinante:  166 =  10 (mod 26), Invertierbar: false
Schlüssel #487 gefunden: {a11 = 19, a12 =  7, a21 = 19, a22 =  5}, Determinante:  -38 =  14 (mod 26), Invertierbar: false
Schlüssel #488 gefunden: {a11 = 19, a12 =  7, a21 = 19, a22 = 18}, Determinante:  209 =   1 (mod 26), Invertierbar:  true
Schlüssel #489 gefunden: {a11 = 19, a12 =  7, a21 = 21, a22 =  8}, Determinante:    5 =   5 (mod 26), Invertierbar:  true
Schlüssel #490 gefunden: {a11 = 19, a12 =  7, a21 = 21, a22 = 21}, Determinante:  252 =  18 (mod 26), Invertierbar: false
Schlüssel #491 gefunden: {a11 = 19, a12 =  7, a21 = 23, a22 = 11}, Determinante:   48 =  22 (mod 26), Invertierbar: false
Schlüssel #492 gefunden: {a11 = 19, a12 =  7, a21 = 23, a22 = 24}, Determinante:  295 =   9 (mod 26), Invertierbar:  true
Schlüssel #493 gefunden: {a11 = 19, a12 =  7, a21 = 25, a22 =  1}, Determinante: -156 =   0 (mod 26), Invertierbar: false
Schlüssel #494 gefunden: {a11 = 19, a12 =  7, a21 = 25, a22 = 14}, Determinante:   91 =  13 (mod 26), Invertierbar: false
Schlüssel #495 gefunden: {a11 = 19, a12 = 20, a21 =  1, a22 =  4}, Determinante:   56 =   4 (mod 26), Invertierbar: false
Schlüssel #496 gefunden: {a11 = 19, a12 = 20, a21 =  1, a22 = 17}, Determinante:  303 =  17 (mod 26), Invertierbar:  true
Schlüssel #497 gefunden: {a11 = 19, a12 = 20, a21 =  3, a22 =  7}, Determinante:   73 =  21 (mod 26), Invertierbar:  true
Schlüssel #498 gefunden: {a11 = 19, a12 = 20, a21 =  3, a22 = 20}, Determinante:  320 =   8 (mod 26), Invertierbar: false
Schlüssel #499 gefunden: {a11 = 19, a12 = 20, a21 =  5, a22 = 10}, Determinante:   90 =  12 (mod 26), Invertierbar: false
Schlüssel #500 gefunden: {a11 = 19, a12 = 20, a21 =  5, a22 = 23}, Determinante:  337 =  25 (mod 26), Invertierbar:  true
Schlüssel #501 gefunden: {a11 = 19, a12 = 20, a21 =  7, a22 =  0}, Determinante: -140 =  16 (mod 26), Invertierbar: false
Schlüssel #502 gefunden: {a11 = 19, a12 = 20, a21 =  7, a22 = 13}, Determinante:  107 =   3 (mod 26), Invertierbar:  true
Schlüssel #503 gefunden: {a11 = 19, a12 = 20, a21 =  9, a22 =  3}, Determinante: -123 =   7 (mod 26), Invertierbar:  true
Schlüssel #504 gefunden: {a11 = 19, a12 = 20, a21 =  9, a22 = 16}, Determinante:  124 =  20 (mod 26), Invertierbar: false
Schlüssel #505 gefunden: {a11 = 19, a12 = 20, a21 = 11, a22 =  6}, Determinante: -106 =  24 (mod 26), Invertierbar: false
Schlüssel #506 gefunden: {a11 = 19, a12 = 20, a21 = 11, a22 = 19}, Determinante:  141 =  11 (mod 26), Invertierbar:  true
Schlüssel #507 gefunden: {a11 = 19, a12 = 20, a21 = 13, a22 =  9}, Determinante:  -89 =  15 (mod 26), Invertierbar:  true
Schlüssel #508 gefunden: {a11 = 19, a12 = 20, a21 = 13, a22 = 22}, Determinante:  158 =   2 (mod 26), Invertierbar: false
Schlüssel #509 gefunden: {a11 = 19, a12 = 20, a21 = 15, a22 = 12}, Determinante:  -72 =   6 (mod 26), Invertierbar: false
Schlüssel #510 gefunden: {a11 = 19, a12 = 20, a21 = 15, a22 = 25}, Determinante:  175 =  19 (mod 26), Invertierbar:  true
Schlüssel #511 gefunden: {a11 = 19, a12 = 20, a21 = 17, a22 =  2}, Determinante: -302 =  10 (mod 26), Invertierbar: false
Schlüssel #512 gefunden: {a11 = 19, a12 = 20, a21 = 17, a22 = 15}, Determinante:  -55 =  23 (mod 26), Invertierbar:  true
Schlüssel #513 gefunden: {a11 = 19, a12 = 20, a21 = 19, a22 =  5}, Determinante: -285 =   1 (mod 26), Invertierbar:  true
Schlüssel #514 gefunden: {a11 = 19, a12 = 20, a21 = 19, a22 = 18}, Determinante:  -38 =  14 (mod 26), Invertierbar: false
Schlüssel #515 gefunden: {a11 = 19, a12 = 20, a21 = 21, a22 =  8}, Determinante: -268 =  18 (mod 26), Invertierbar: false
Schlüssel #516 gefunden: {a11 = 19, a12 = 20, a21 = 21, a22 = 21}, Determinante:  -21 =   5 (mod 26), Invertierbar:  true
Schlüssel #517 gefunden: {a11 = 19, a12 = 20, a21 = 23, a22 = 11}, Determinante: -251 =   9 (mod 26), Invertierbar:  true
Schlüssel #518 gefunden: {a11 = 19, a12 = 20, a21 = 23, a22 = 24}, Determinante:   -4 =  22 (mod 26), Invertierbar: false
Schlüssel #519 gefunden: {a11 = 19, a12 = 20, a21 = 25, a22 =  1}, Determinante: -481 =  13 (mod 26), Invertierbar: false
Schlüssel #520 gefunden: {a11 = 19, a12 = 20, a21 = 25, a22 = 14}, Determinante: -234 =   0 (mod 26), Invertierbar: false

Fortschritt: i: 21, j:  8, k: 19, l:  2, keyCounter: 375.000
Schlüssel #521 gefunden: {a11 = 21, a12 = 10, a21 =  1, a22 =  4}, Determinante:   74 =  22 (mod 26), Invertierbar: false
Schlüssel #522 gefunden: {a11 = 21, a12 = 10, a21 =  1, a22 = 17}, Determinante:  347 =   9 (mod 26), Invertierbar:  true
Schlüssel #523 gefunden: {a11 = 21, a12 = 10, a21 =  3, a22 =  7}, Determinante:  117 =  13 (mod 26), Invertierbar: false
Schlüssel #524 gefunden: {a11 = 21, a12 = 10, a21 =  3, a22 = 20}, Determinante:  390 =   0 (mod 26), Invertierbar: false
Schlüssel #525 gefunden: {a11 = 21, a12 = 10, a21 =  5, a22 = 10}, Determinante:  160 =   4 (mod 26), Invertierbar: false
Schlüssel #526 gefunden: {a11 = 21, a12 = 10, a21 =  5, a22 = 23}, Determinante:  433 =  17 (mod 26), Invertierbar:  true
Schlüssel #527 gefunden: {a11 = 21, a12 = 10, a21 =  7, a22 =  0}, Determinante:  -70 =   8 (mod 26), Invertierbar: false
Schlüssel #528 gefunden: {a11 = 21, a12 = 10, a21 =  7, a22 = 13}, Determinante:  203 =  21 (mod 26), Invertierbar:  true
Schlüssel #529 gefunden: {a11 = 21, a12 = 10, a21 =  9, a22 =  3}, Determinante:  -27 =  25 (mod 26), Invertierbar:  true
Schlüssel #530 gefunden: {a11 = 21, a12 = 10, a21 =  9, a22 = 16}, Determinante:  246 =  12 (mod 26), Invertierbar: false
Schlüssel #531 gefunden: {a11 = 21, a12 = 10, a21 = 11, a22 =  6}, Determinante:   16 =  16 (mod 26), Invertierbar: false
Schlüssel #532 gefunden: {a11 = 21, a12 = 10, a21 = 11, a22 = 19}, Determinante:  289 =   3 (mod 26), Invertierbar:  true
Schlüssel #533 gefunden: {a11 = 21, a12 = 10, a21 = 13, a22 =  9}, Determinante:   59 =   7 (mod 26), Invertierbar:  true
Schlüssel #534 gefunden: {a11 = 21, a12 = 10, a21 = 13, a22 = 22}, Determinante:  332 =  20 (mod 26), Invertierbar: false
Schlüssel #535 gefunden: {a11 = 21, a12 = 10, a21 = 15, a22 = 12}, Determinante:  102 =  24 (mod 26), Invertierbar: false
Schlüssel #536 gefunden: {a11 = 21, a12 = 10, a21 = 15, a22 = 25}, Determinante:  375 =  11 (mod 26), Invertierbar:  true
Schlüssel #537 gefunden: {a11 = 21, a12 = 10, a21 = 17, a22 =  2}, Determinante: -128 =   2 (mod 26), Invertierbar: false
Schlüssel #538 gefunden: {a11 = 21, a12 = 10, a21 = 17, a22 = 15}, Determinante:  145 =  15 (mod 26), Invertierbar:  true
Schlüssel #539 gefunden: {a11 = 21, a12 = 10, a21 = 19, a22 =  5}, Determinante:  -85 =  19 (mod 26), Invertierbar:  true
Schlüssel #540 gefunden: {a11 = 21, a12 = 10, a21 = 19, a22 = 18}, Determinante:  188 =   6 (mod 26), Invertierbar: false
Schlüssel #541 gefunden: {a11 = 21, a12 = 10, a21 = 21, a22 =  8}, Determinante:  -42 =  10 (mod 26), Invertierbar: false
Schlüssel #542 gefunden: {a11 = 21, a12 = 10, a21 = 21, a22 = 21}, Determinante:  231 =  23 (mod 26), Invertierbar:  true
Schlüssel #543 gefunden: {a11 = 21, a12 = 10, a21 = 23, a22 = 11}, Determinante:    1 =   1 (mod 26), Invertierbar:  true
Schlüssel #544 gefunden: {a11 = 21, a12 = 10, a21 = 23, a22 = 24}, Determinante:  274 =  14 (mod 26), Invertierbar: false
Schlüssel #545 gefunden: {a11 = 21, a12 = 10, a21 = 25, a22 =  1}, Determinante: -229 =   5 (mod 26), Invertierbar:  true
Schlüssel #546 gefunden: {a11 = 21, a12 = 10, a21 = 25, a22 = 14}, Determinante:   44 =  18 (mod 26), Invertierbar: false
Schlüssel #547 gefunden: {a11 = 21, a12 = 23, a21 =  1, a22 =  4}, Determinante:   61 =   9 (mod 26), Invertierbar:  true
Schlüssel #548 gefunden: {a11 = 21, a12 = 23, a21 =  1, a22 = 17}, Determinante:  334 =  22 (mod 26), Invertierbar: false
Schlüssel #549 gefunden: {a11 = 21, a12 = 23, a21 =  3, a22 =  7}, Determinante:   78 =   0 (mod 26), Invertierbar: false
Schlüssel #550 gefunden: {a11 = 21, a12 = 23, a21 =  3, a22 = 20}, Determinante:  351 =  13 (mod 26), Invertierbar: false
Schlüssel #551 gefunden: {a11 = 21, a12 = 23, a21 =  5, a22 = 10}, Determinante:   95 =  17 (mod 26), Invertierbar:  true
Schlüssel #552 gefunden: {a11 = 21, a12 = 23, a21 =  5, a22 = 23}, Determinante:  368 =   4 (mod 26), Invertierbar: false
Schlüssel #553 gefunden: {a11 = 21, a12 = 23, a21 =  7, a22 =  0}, Determinante: -161 =  21 (mod 26), Invertierbar:  true
Schlüssel #554 gefunden: {a11 = 21, a12 = 23, a21 =  7, a22 = 13}, Determinante:  112 =   8 (mod 26), Invertierbar: false
Schlüssel #555 gefunden: {a11 = 21, a12 = 23, a21 =  9, a22 =  3}, Determinante: -144 =  12 (mod 26), Invertierbar: false
Schlüssel #556 gefunden: {a11 = 21, a12 = 23, a21 =  9, a22 = 16}, Determinante:  129 =  25 (mod 26), Invertierbar:  true
Schlüssel #557 gefunden: {a11 = 21, a12 = 23, a21 = 11, a22 =  6}, Determinante: -127 =   3 (mod 26), Invertierbar:  true
Schlüssel #558 gefunden: {a11 = 21, a12 = 23, a21 = 11, a22 = 19}, Determinante:  146 =  16 (mod 26), Invertierbar: false
Schlüssel #559 gefunden: {a11 = 21, a12 = 23, a21 = 13, a22 =  9}, Determinante: -110 =  20 (mod 26), Invertierbar: false
Schlüssel #560 gefunden: {a11 = 21, a12 = 23, a21 = 13, a22 = 22}, Determinante:  163 =   7 (mod 26), Invertierbar:  true
Schlüssel #561 gefunden: {a11 = 21, a12 = 23, a21 = 15, a22 = 12}, Determinante:  -93 =  11 (mod 26), Invertierbar:  true
Schlüssel #562 gefunden: {a11 = 21, a12 = 23, a21 = 15, a22 = 25}, Determinante:  180 =  24 (mod 26), Invertierbar: false
Schlüssel #563 gefunden: {a11 = 21, a12 = 23, a21 = 17, a22 =  2}, Determinante: -349 =  15 (mod 26), Invertierbar:  true
Schlüssel #564 gefunden: {a11 = 21, a12 = 23, a21 = 17, a22 = 15}, Determinante:  -76 =   2 (mod 26), Invertierbar: false
Schlüssel #565 gefunden: {a11 = 21, a12 = 23, a21 = 19, a22 =  5}, Determinante: -332 =   6 (mod 26), Invertierbar: false
Schlüssel #566 gefunden: {a11 = 21, a12 = 23, a21 = 19, a22 = 18}, Determinante:  -59 =  19 (mod 26), Invertierbar:  true
Schlüssel #567 gefunden: {a11 = 21, a12 = 23, a21 = 21, a22 =  8}, Determinante: -315 =  23 (mod 26), Invertierbar:  true
Schlüssel #568 gefunden: {a11 = 21, a12 = 23, a21 = 21, a22 = 21}, Determinante:  -42 =  10 (mod 26), Invertierbar: false
Schlüssel #569 gefunden: {a11 = 21, a12 = 23, a21 = 23, a22 = 11}, Determinante: -298 =  14 (mod 26), Invertierbar: false
Schlüssel #570 gefunden: {a11 = 21, a12 = 23, a21 = 23, a22 = 24}, Determinante:  -25 =   1 (mod 26), Invertierbar:  true
Schlüssel #571 gefunden: {a11 = 21, a12 = 23, a21 = 25, a22 =  1}, Determinante: -554 =  18 (mod 26), Invertierbar: false
